Not_Full_Market_Price,Year_of_Sale,Location,New_Property_VAT_Exclusive,Properties_purchased_each_year,Wealth_in_Ireland,Ireland_Mortgage_Rates,Log_Price
0,2010,Sligo,0,413,161348.0,0.0402,11.964001084330445
0,2012,Dublin,0,485,152843.0,0.0433,12.524526376648708
0,2015,Dublin 16,0,998,180068.0,0.0405,13.038981768465277
0,2018,Limerick,0,1122,210015.0,0.0321,9.631481959469355
0,2010,Mayo,0,413,161348.0,0.0402,11.925035115797062
0,2018,Cork,0,1122,210015.0,0.0321,11.652687407345388
0,2014,Kildare,0,847,176960.0,0.042,12.691580461311874
0,2021,Clare,0,1060,212773.0,0.028,12.341477282536376
0,2021,Carlow,0,1060,212773.0,0.028,12.206072645530174
0,2019,Kildare,0,1154,215555.0,0.0302,13.687677186454389
0,2015,Dublin,0,998,180068.0,0.0405,12.948009990259552
0,2016,Donegal,0,1006,190618.0,0.0361,11.191341840842766
0,2014,Meath,0,847,176960.0,0.042,12.154779351142624
0,2021,Dublin 9,0,1060,212773.0,0.028,13.228523573232719
0,2019,Donegal,0,1154,215555.0,0.0302,11.156250521031495
0,2016,Leitrim,0,1006,190618.0,0.0361,10.126631103850338
0,2011,Cork,0,357,155962.0,0.0442,13.049792684569493
0,2019,Limerick,0,1154,215555.0,0.0302,12.05524975579559
0,2015,Leitrim,0,998,180068.0,0.0405,10.915088464214607
0,2010,Dublin 3,0,413,161348.0,0.0402,12.54966234992025
0,2021,Tipperary,0,1060,212773.0,0.028,12.82530414313995
0,2020,Dublin,1,917,208098.0,0.0292,12.708048666819181
0,2012,Dublin 8,0,485,152843.0,0.0433,11.652687407345388
0,2012,Dublin,0,485,152843.0,0.0433,12.023492475298646
0,2020,Meath,0,917,208098.0,0.0292,12.491251587763836
1,2020,Dublin 11,0,917,208098.0,0.0292,11.762126550603728
1,2013,Sligo,0,547,162434.0,0.0438,10.207805478639335
0,2017,Dublin 3,0,1081,199406.0,0.0344,13.137251989898079
0,2020,Meath,0,917,208098.0,0.0292,12.170445467887022
0,2020,Cork,0,917,208098.0,0.0292,12.909170156943286
0,2018,Dublin 6,1,1122,210015.0,0.0321,12.944436947872768
0,2020,Meath,0,917,208098.0,0.0292,12.89921982609012
0,2021,Kildare,0,1060,212773.0,0.028,12.396693005138824
0,2016,Dublin 11,0,1006,190618.0,0.0361,11.608235644774552
0,2019,Waterford,1,1154,215555.0,0.0302,12.372109574604403
0,2018,Dublin 11,0,1122,210015.0,0.0321,12.994530005894443
0,2018,Galway,0,1122,210015.0,0.0321,12.206072645530174
0,2019,Sligo,0,1154,215555.0,0.0302,11.652687407345388
0,2011,Dublin 14,0,357,155962.0,0.0442,12.834681304952548
0,2018,Louth,0,1122,210015.0,0.0321,11.77528972943772
0,2012,Dublin 12,0,485,152843.0,0.0433,11.951180395901384
0,2017,Dublin,1,1081,199406.0,0.0344,12.639055769389373
0,2016,Dublin 7,0,1006,190618.0,0.0361,12.078239274020289
0,2016,Dublin,0,1006,190618.0,0.0361,12.367340793126296
1,2020,Cork,1,917,208098.0,0.0292,12.151760641525271
0,2021,Cork,0,1060,212773.0,0.028,12.128111104060462
0,2016,Dublin,1,1006,190618.0,0.0361,12.844907848480565
0,2015,Wicklow,0,998,180068.0,0.0405,10.668955394675699
1,2018,Kildare,0,1122,210015.0,0.0321,12.409013489526863
0,2019,Laois,0,1154,215555.0,0.0302,12.577636201962656
0,2016,Kildare,0,1006,190618.0,0.0361,12.35017298950393
0,2014,Kerry,0,847,176960.0,0.042,12.206072645530174
0,2017,Cork,0,1081,199406.0,0.0344,11.396391648714276
0,2016,Westmeath,0,1006,190618.0,0.0361,12.498742259492994
0,2013,Wicklow,1,547,162434.0,0.0438,12.061046873479915
0,2015,Wexford,0,998,180068.0,0.0405,11.184421397998193
0,2017,Louth,1,1081,199406.0,0.0344,12.180754837545884
0,2013,Dublin,0,547,162434.0,0.0438,11.982929094215963
0,2019,Cork,0,1154,215555.0,0.0302,12.206072645530174
0,2020,Dublin 15,0,917,208098.0,0.0292,12.367340793126296
0,2013,Kilkenny,0,547,162434.0,0.0438,11.002099841204238
0,2015,Dublin 4,0,998,180068.0,0.0405,12.323855681186558
1,2015,Offaly,0,998,180068.0,0.0405,12.206072645530174
0,2019,Limerick,0,1154,215555.0,0.0302,12.037653993905211
0,2018,Meath,1,1122,210015.0,0.0321,12.721294591295266
0,2016,Kerry,0,1006,190618.0,0.0361,11.856515169360305
0,2021,Sligo,0,1060,212773.0,0.028,12.178187442040638
0,2010,Waterford,0,413,161348.0,0.0402,11.665646551987892
1,2014,Wexford,0,847,176960.0,0.042,12.100712129872347
0,2010,Kildare,0,413,161348.0,0.0402,11.156250521031495
0,2014,Dublin 12,0,847,176960.0,0.042,12.594730635321957
0,2018,Kerry,0,1122,210015.0,0.0321,11.938193200374572
0,2017,Kildare,0,1081,199406.0,0.0344,11.418614785498987
0,2020,Dublin 1,0,917,208098.0,0.0292,14.523521720172761
0,2018,Dublin 15,0,1122,210015.0,0.0321,12.11312367587379
0,2017,Mayo,0,1081,199406.0,0.0344,11.652687407345388
0,2020,Dublin 18,0,917,208098.0,0.0292,12.345834587905333
0,2016,Dublin 12,0,1006,190618.0,0.0361,12.154779351142624
0,2015,Clare,0,998,180068.0,0.0405,12.133501952695338
0,2018,Westmeath,0,1122,210015.0,0.0321,11.156250521031495
0,2018,Dublin,0,1122,210015.0,0.0321,12.624782980388359
0,2017,Dublin 6,0,1081,199406.0,0.0344,13.38472764187182
0,2019,Dublin,0,1154,215555.0,0.0302,13.422467969854667
0,2015,Dublin,0,998,180068.0,0.0405,13.415032991367148
0,2019,Kerry,0,1154,215555.0,0.0302,11.350406535472453
0,2018,Westmeath,0,1122,210015.0,0.0321,11.970350312009105
0,2013,Galway,0,547,162434.0,0.0438,11.737667737648135
0,2016,Laois,0,1006,190618.0,0.0361,11.626254150277232
0,2020,Mayo,0,917,208098.0,0.0292,12.031719258385396
0,2011,Kildare,0,357,155962.0,0.0442,11.884489021402711
0,2019,Cavan,0,1154,215555.0,0.0302,12.398756989359676
0,2017,Clare,0,1081,199406.0,0.0344,12.542544882151386
0,2017,Limerick,0,1081,199406.0,0.0344,12.388394202324129
0,2018,Westmeath,0,1122,210015.0,0.0321,11.238488619268468
0,2016,Tipperary,0,1006,190618.0,0.0361,13.303016877097587
0,2014,Dublin 7,0,847,176960.0,0.042,12.542544882151386
0,2018,Dublin 18,0,1122,210015.0,0.0321,13.312983737012978
0,2017,Dublin 6,0,1081,199406.0,0.0344,13.17115354157376
0,2014,Dublin,1,847,176960.0,0.042,13.135492650063513
0,2010,Dublin,1,413,161348.0,0.0402,12.043259555124262
0,2018,Cork,1,1122,210015.0,0.0321,11.609434925350035
0,2015,Waterford,0,998,180068.0,0.0405,11.982929094215963
0,2016,Dublin 24,0,1006,190618.0,0.0361,12.043553716032399
0,2014,Wexford,0,847,176960.0,0.042,10.827349549906602
0,2014,Galway,0,847,176960.0,0.042,12.154779351142624
1,2021,Tipperary,0,1060,212773.0,0.028,12.154779351142624
0,2019,Kildare,1,1154,215555.0,0.0302,12.595251889276016
0,2010,Dublin,0,413,161348.0,0.0402,12.323855681186558
0,2013,Cavan,0,547,162434.0,0.0438,11.407564949312402
0,2019,Dublin,0,1154,215555.0,0.0302,14.187074114396758
0,2014,Cork,1,847,176960.0,0.042,12.001480939610492
0,2018,Dublin,1,1122,210015.0,0.0321,12.468097967947912
0,2016,Limerick,0,1006,190618.0,0.0361,11.736069016284437
0,2020,Kildare,0,917,208098.0,0.0292,12.779873068457553
0,2020,Laois,0,917,208098.0,0.0292,11.736069016284437
0,2010,Louth,0,413,161348.0,0.0402,11.608235644774552
0,2014,Meath,0,847,176960.0,0.042,11.191341840842766
0,2020,Cork,0,917,208098.0,0.0292,11.84939770159144
0,2019,Dublin 4,0,1154,215555.0,0.0302,13.017002861746503
0,2021,Donegal,0,1060,212773.0,0.028,11.759785542901755
0,2013,Cork,0,547,162434.0,0.0438,13.16158409055761
0,2019,Dublin 3,0,1154,215555.0,0.0302,13.521139497361697
0,2012,Cork,0,485,152843.0,0.0433,12.391514329660373
0,2017,Cork,0,1081,199406.0,0.0344,12.712890247898626
0,2016,Dublin 15,0,1006,190618.0,0.0361,12.577636201962656
0,2021,Galway,0,1060,212773.0,0.028,13.17115354157376
0,2020,Dublin 17,0,917,208098.0,0.0292,12.429216196844383
0,2015,Galway,0,998,180068.0,0.0405,12.206072645530174
0,2014,Galway,0,847,176960.0,0.042,12.611537753638338
0,2020,Tipperary,1,917,208098.0,0.0292,11.99060580274368
0,2020,Longford,0,917,208098.0,0.0292,11.429543856031177
0,2012,Dublin,0,485,152843.0,0.0433,13.102160670086809
0,2013,Meath,0,547,162434.0,0.0438,12.594730635321957
1,2016,Wexford,1,1006,190618.0,0.0361,12.067936381024392
0,2018,Waterford,0,1122,210015.0,0.0321,12.560244459250788
0,2019,Dublin 4,0,1154,215555.0,0.0302,12.842649474601725
0,2011,Dublin,0,357,155962.0,0.0442,12.254862809699606
0,2018,Waterford,0,1122,210015.0,0.0321,12.206072645530174
0,2013,Meath,0,547,162434.0,0.0438,11.982929094215963
0,2018,Cork,0,1122,210015.0,0.0321,11.461632170582678
0,2021,Cork,0,1060,212773.0,0.028,11.399196699641886
0,2018,Cork,1,1122,210015.0,0.0321,12.174752242580812
0,2013,Longford,0,547,162434.0,0.0438,10.043249494911286
0,2011,Dublin,0,357,155962.0,0.0442,12.86099861326992
0,2015,Limerick,0,998,180068.0,0.0405,10.858998997563564
0,2021,Wicklow,1,1060,212773.0,0.028,12.985681885565839
0,2015,Dublin 15,1,998,180068.0,0.0405,12.97552787629629
0,2015,Dublin 15,0,998,180068.0,0.0405,12.078239274020289
0,2018,Carlow,0,1122,210015.0,0.0321,12.043553716032399
0,2018,Limerick,0,1122,210015.0,0.0321,12.524526376648708
0,2020,Cork,0,917,208098.0,0.0292,12.013700752882718
0,2018,Dublin 13,1,1122,210015.0,0.0321,12.433611802001632
0,2016,Cork,0,1006,190618.0,0.0361,11.970350312009105
0,2015,Cork,0,998,180068.0,0.0405,12.220961258023925
0,2010,Roscommon,0,413,161348.0,0.0402,11.156250521031495
0,2015,Dublin 11,0,998,180068.0,0.0405,11.884489021402711
0,2014,Laois,0,847,176960.0,0.042,12.524526376648708
0,2013,Dublin,0,547,162434.0,0.0438,12.899094818276968
0,2010,Galway,0,413,161348.0,0.0402,12.367340793126296
0,2016,Mayo,0,1006,190618.0,0.0361,12.128111104060462
0,2020,Donegal,0,917,208098.0,0.0292,12.100712129872347
0,2019,Galway,0,1154,215555.0,0.0302,12.180754837545884
0,2021,Roscommon,1,1060,212773.0,0.028,12.487485104968359
0,2020,Galway,1,917,208098.0,0.0292,12.595251855395375
0,2019,Cork,0,1154,215555.0,0.0302,13.74455146902378
0,2014,Tipperary,0,847,176960.0,0.042,11.608235644774552
0,2017,Dublin 24,0,1081,199406.0,0.0344,12.611537753638338
0,2016,Limerick,1,1006,190618.0,0.0361,8.884887201837403
0,2016,Limerick,0,1006,190618.0,0.0361,12.611537753638338
0,2016,Sligo,0,1006,190618.0,0.0361,12.061046873479915
0,2016,Dublin 2,0,1006,190618.0,0.0361,12.697715449879391
1,2019,Dublin 9,0,1154,215555.0,0.0302,12.691580461311874
0,2013,Louth,0,547,162434.0,0.0438,11.695247021764184
1,2013,Longford,0,547,162434.0,0.0438,9.524493961633755
0,2010,Dublin,1,413,161348.0,0.0402,11.911021286462967
0,2016,Clare,0,1006,190618.0,0.0361,12.56374708980199
0,2016,Wexford,0,1006,190618.0,0.0361,12.058152515453552
0,2014,Cavan,0,847,176960.0,0.042,12.289954129510877
0,2020,Kildare,0,917,208098.0,0.0292,12.570715759118084
0,2020,Mayo,0,917,208098.0,0.0292,12.429216196844383
0,2010,Cork,0,413,161348.0,0.0402,12.506177237980511
0,2019,Leitrim,0,1154,215555.0,0.0302,10.819778284410283
0,2015,Dublin 9,0,998,180068.0,0.0405,12.429216196844383
0,2012,Meath,0,485,152843.0,0.0433,10.596634733096073
0,2018,Dublin,1,1122,210015.0,0.0321,12.396073846557554
0,2016,Louth,0,1006,190618.0,0.0361,11.407564949312402
0,2020,Dublin,1,917,208098.0,0.0292,12.912348269705465
0,2014,Offaly,0,847,176960.0,0.042,12.429216196844383
0,2014,Cork,1,847,176960.0,0.042,12.745509049491247
0,2010,Kilkenny,0,413,161348.0,0.0402,12.206072645530174
0,2013,Dublin,0,547,162434.0,0.0438,13.081541382884074
0,2014,Dublin 9,0,847,176960.0,0.042,12.611371073081239
0,2021,Waterford,0,1060,212773.0,0.028,12.84792653170257
0,2017,Dublin 16,0,1081,199406.0,0.0344,12.611537753638338
0,2013,Tipperary,0,547,162434.0,0.0438,11.156250521031495
0,2017,Laois,1,1081,199406.0,0.0344,11.974079426161202
0,2011,Limerick,0,357,155962.0,0.0442,11.156250521031495
0,2019,Dublin 16,0,1154,215555.0,0.0302,11.901583454762012
0,2017,Cork,1,1081,199406.0,0.0344,12.68102028300108
0,2012,Dublin,1,485,152843.0,0.0433,11.608235644774552
1,2021,Dublin 20,0,1060,212773.0,0.028,12.388394202324129
0,2019,Limerick,0,1154,215555.0,0.0302,11.695247021764184
0,2021,Dublin 9,0,1060,212773.0,0.028,12.765688433465597
0,2021,Galway,0,1060,212773.0,0.028,10.308952660644293
0,2015,Mayo,0,998,180068.0,0.0405,10.819778284410283
0,2020,Sligo,0,917,208098.0,0.0292,12.154779351142624
0,2012,Leitrim,0,485,152843.0,0.0433,11.461632170582678
0,2015,Cork,1,998,180068.0,0.0405,12.254862809699606
0,2021,Dublin 22,0,1060,212773.0,0.028,11.5376180775606
0,2010,Galway,0,413,161348.0,0.0402,11.156250521031495
0,2015,Cork,0,998,180068.0,0.0405,12.415117272464881
0,2016,Dublin 12,0,1006,190618.0,0.0361,12.886641043883259
0,2017,Leitrim,0,1081,199406.0,0.0344,10.388995368317829
0,2012,Cork,0,485,152843.0,0.0433,11.104957226643945
0,2016,Dublin 8,0,1006,190618.0,0.0361,12.128111104060462
0,2021,Waterford,0,1060,212773.0,0.028,11.695247021764184
0,2020,Limerick,0,917,208098.0,0.0292,11.542484267211773
0,2019,Sligo,0,1154,215555.0,0.0302,11.652687407345388
0,2021,Cork,0,1060,212773.0,0.028,12.345834587905333
0,2017,Offaly,0,1081,199406.0,0.0344,11.289781913656018
0,2018,Dublin 8,1,1122,210015.0,0.0321,12.809401157797542
0,2021,Dublin 24,0,1060,212773.0,0.028,12.491251587763836
0,2012,Westmeath,0,485,152843.0,0.0433,9.903487552536127
0,2012,Cork,0,485,152843.0,0.0433,11.901583454762012
0,2014,Wicklow,0,847,176960.0,0.042,12.013700752882718
0,2018,Dublin 7,0,1122,210015.0,0.0321,12.183315658407558
0,2017,Waterford,0,1081,199406.0,0.0344,13.217673557208654
0,2011,Kerry,0,357,155962.0,0.0442,12.206072645530174
0,2021,Kildare,1,1060,212773.0,0.028,12.302577565893138
0,2021,Waterford,0,1060,212773.0,0.028,13.815510557964274
0,2013,Kerry,0,547,162434.0,0.0438,11.472103470449973
0,2015,Longford,0,998,180068.0,0.0405,11.156250521031495
0,2012,Mayo,1,485,152843.0,0.0433,11.897618315843005
0,2016,Cork,0,1006,190618.0,0.0361,12.375815420117268
0,2012,Dublin,0,485,152843.0,0.0433,13.500799813124575
0,2020,Wexford,0,917,208098.0,0.0292,12.180754837545884
0,2019,Louth,0,1154,215555.0,0.0302,11.77528972943772
0,2020,Cork,0,917,208098.0,0.0292,11.820410164718188
0,2017,Dublin 9,0,1081,199406.0,0.0344,12.8790171187726
0,2019,Kildare,0,1154,215555.0,0.0302,12.66349749256905
0,2021,Clare,0,1060,212773.0,0.028,11.608235644774552
0,2021,Louth,0,1060,212773.0,0.028,12.089538829274222
0,2021,Kildare,1,1060,212773.0,0.028,12.37960569629105
0,2011,Wexford,0,357,155962.0,0.0442,11.49272275765271
0,2018,Leitrim,1,1122,210015.0,0.0321,11.640931621551912
0,2020,Mayo,0,917,208098.0,0.0292,10.46310334047155
0,2010,Kildare,0,413,161348.0,0.0402,12.345834587905333
0,2016,Limerick,0,1006,190618.0,0.0361,12.779873068457553
0,2016,Dublin 15,0,1006,190618.0,0.0361,13.17115354157376
0,2018,Meath,0,1122,210015.0,0.0321,11.418614785498987
0,2018,Dublin 9,0,1122,210015.0,0.0321,13.017002861746503
0,2018,Cork,0,1122,210015.0,0.0321,12.323855681186558
0,2020,Wexford,0,917,208098.0,0.0292,11.608235644774552
0,2020,Kildare,1,917,208098.0,0.0292,12.59525317673951
0,2013,Meath,0,547,162434.0,0.0438,11.350406535472453
0,2012,Cork,1,485,152843.0,0.0433,12.282376063071892
0,2016,Dublin 6,0,1006,190618.0,0.0361,12.308177868467327
0,2013,Dublin,0,547,162434.0,0.0438,11.695247021764184
0,2020,Dublin 16,1,917,208098.0,0.0292,13.374165908765764
0,2019,Cork,0,1154,215555.0,0.0302,12.180754837545884
0,2019,Cork,1,1154,215555.0,0.0302,12.549443602592543
0,2019,Cork,0,1154,215555.0,0.0302,12.220966184120165
1,2019,Kildare,0,1154,215555.0,0.0302,11.48246625748552
0,2014,Dublin 5,0,847,176960.0,0.042,12.128111104060462
0,2017,Tipperary,0,1081,199406.0,0.0344,12.577636201962656
0,2017,Waterford,0,1081,199406.0,0.0344,10.043249494911286
0,2016,Dublin,0,1006,190618.0,0.0361,12.388394202324129
0,2017,Cork,0,1081,199406.0,0.0344,12.441144767709657
0,2013,Roscommon,0,547,162434.0,0.0438,11.002099841204238
1,2013,Dublin,0,547,162434.0,0.0438,12.360221896784983
0,2016,Galway,0,1006,190618.0,0.0361,12.025749091398891
0,2010,Waterford,0,413,161348.0,0.0402,12.254862809699606
0,2018,Cork,1,1122,210015.0,0.0321,12.6390557369608
0,2015,Galway,0,998,180068.0,0.0405,11.77528972943772
0,2017,Dublin 15,1,1081,199406.0,0.0344,12.887309175064283
0,2011,Cork,0,357,155962.0,0.0442,11.736069016284437
0,2020,Dublin 13,0,917,208098.0,0.0292,12.691580461311874
0,2012,Wicklow,0,485,152843.0,0.0433,10.896739325546411
0,2017,Galway,0,1081,199406.0,0.0344,12.345834587905333
0,2016,Dublin 3,0,1006,190618.0,0.0361,12.301382825334498
0,2010,Cork,0,413,161348.0,0.0402,12.421184025147118
0,2018,Cavan,0,1122,210015.0,0.0321,11.951180395901384
1,2012,Mayo,0,485,152843.0,0.0433,10.404262840448617
0,2015,Galway,0,998,180068.0,0.0405,12.542544882151386
0,2010,Wicklow,0,413,161348.0,0.0402,12.92391243868049
0,2016,Dublin 13,0,1006,190618.0,0.0361,13.465953081794405
1,2015,Laois,0,998,180068.0,0.0405,12.013700752882718
0,2013,Dublin 16,1,547,162434.0,0.0438,13.264730618691251
0,2013,Galway,0,547,162434.0,0.0438,11.884489021402711
0,2012,Kerry,0,485,152843.0,0.0433,11.542484267211773
0,2020,Wexford,0,917,208098.0,0.0292,12.834681304952548
0,2014,Dublin 11,0,847,176960.0,0.042,11.88837113142547
0,2017,Kildare,1,1081,199406.0,0.0344,12.332142362715668
0,2021,Westmeath,0,1060,212773.0,0.028,12.323855681186558
0,2014,Dublin 16,0,847,176960.0,0.042,12.4130868149145
0,2021,Galway,0,1060,212773.0,0.028,12.206072645530174
0,2014,Dublin,0,847,176960.0,0.042,11.502875129116727
1,2015,Tipperary,0,998,180068.0,0.0405,11.002099841204238
0,2021,Tipperary,0,1060,212773.0,0.028,11.512925464970229
0,2021,Dublin,0,1060,212773.0,0.028,12.354492650648448
1,2019,Roscommon,0,1154,215555.0,0.0302,12.301382825334498
0,2018,Sligo,0,1122,210015.0,0.0321,11.238488619268468
0,2018,Galway,0,1122,210015.0,0.0321,11.695247021764184
0,2021,Cavan,0,1060,212773.0,0.028,11.918390573078392
0,2013,Dublin,0,547,162434.0,0.0438,12.092343880201831
0,2020,Dublin 3,0,917,208098.0,0.0292,12.928778628331663
0,2011,Cork,0,357,155962.0,0.0442,12.301382825334498
0,2017,Wicklow,1,1081,199406.0,0.0344,13.234747616862723
0,2011,Donegal,0,357,155962.0,0.0442,11.042921835724492
1,2020,Westmeath,0,917,208098.0,0.0292,10.918265231124938
0,2013,Dublin,0,547,162434.0,0.0438,12.491251587763836
0,2021,Dublin 2,0,1060,212773.0,0.028,13.071070083016778
0,2014,Dublin 11,0,847,176960.0,0.042,11.88837113142547
0,2016,Louth,1,1006,190618.0,0.0361,12.595252533007969
0,2021,Meath,1,1060,212773.0,0.028,12.653240416256581
0,2013,Waterford,0,547,162434.0,0.0438,11.67419361256635
0,2021,Dublin 9,0,1060,212773.0,0.028,13.17115354157376
0,2013,Galway,0,547,162434.0,0.0438,12.519056900844173
0,2018,Dublin,1,1122,210015.0,0.0321,12.653239361185602
0,2019,Westmeath,1,1154,215555.0,0.0302,12.747268392813014
0,2019,Kildare,0,1154,215555.0,0.0302,12.013700752882718
0,2020,Dublin 11,0,917,208098.0,0.0292,12.487485104968359
0,2018,Dublin,1,1122,210015.0,0.0321,13.543852741916883
0,2015,Donegal,0,998,180068.0,0.0405,11.225243392518447
0,2021,Tipperary,0,1060,212773.0,0.028,12.429216196844383
0,2020,Limerick,0,917,208098.0,0.0292,12.133501952695338
0,2013,Clare,0,547,162434.0,0.0438,12.072541252905651
0,2018,Dublin 15,0,1122,210015.0,0.0321,12.11312367587379
0,2021,Dublin 13,1,1060,212773.0,0.028,12.890368266366801
0,2010,Kildare,0,413,161348.0,0.0402,11.608235644774552
0,2010,Dublin,1,413,161348.0,0.0402,12.001478424208177
0,2017,Sligo,0,1081,199406.0,0.0344,12.765688433465597
0,2021,Louth,0,1060,212773.0,0.028,12.2783933071098
0,2015,Donegal,0,998,180068.0,0.0405,11.84939770159144
0,2019,Dublin 3,0,1154,215555.0,0.0302,12.328290278254423
0,2013,Limerick,0,547,162434.0,0.0438,10.308952660644293
1,2021,Cork,1,1060,212773.0,0.028,12.959844447906553
0,2017,Dublin 14,0,1081,199406.0,0.0344,13.085699393032737
0,2011,Dublin 16,0,357,155962.0,0.0442,12.468436909997665
0,2021,Cavan,0,1060,212773.0,0.028,12.154779351142624
0,2019,Westmeath,0,1154,215555.0,0.0302,11.407564949312402
0,2015,Tipperary,0,998,180068.0,0.0405,11.891361900690473
0,2016,Galway,1,1006,190618.0,0.0361,10.596634733096073
0,2015,Limerick,0,998,180068.0,0.0405,12.66032791780777
0,2016,Carlow,0,1006,190618.0,0.0361,12.180754837545884
0,2017,Dublin 20,0,1081,199406.0,0.0344,12.146853285870202
0,2015,Galway,0,998,180068.0,0.0405,12.495003937382387
0,2019,Dublin 16,0,1154,215555.0,0.0302,13.399995114002609
0,2012,Cork,0,485,152843.0,0.0433,11.289781913656018
0,2021,Dublin 5,0,1060,212773.0,0.028,12.774223335915433
0,2021,Meath,0,1060,212773.0,0.028,12.581078546153629
0,2015,Galway,0,998,180068.0,0.0405,10.778956289890028
0,2016,Sligo,0,1006,190618.0,0.0361,10.46310334047155
0,2016,Cork,1,1006,190618.0,0.0361,11.916921093922562
1,2020,Meath,0,917,208098.0,0.0292,11.225243392518447
0,2011,Dublin 12,0,357,155962.0,0.0442,11.736069016284437
0,2015,Dublin,1,998,180068.0,0.0405,12.253814641515595
0,2016,Cork,0,1006,190618.0,0.0361,12.323855681186558
0,2018,Dublin 9,1,1122,210015.0,0.0321,12.577636201962656
0,2021,Dublin 13,0,1060,212773.0,0.028,12.506177237980511
0,2015,Laois,0,998,180068.0,0.0405,11.608235644774552
0,2019,Galway,0,1154,215555.0,0.0302,12.296827008798639
0,2020,Wicklow,0,917,208098.0,0.0292,12.628067055589549
0,2015,Galway,0,998,180068.0,0.0405,11.191341840842766
0,2018,Galway,1,1122,210015.0,0.0321,13.372609902346053
0,2015,Dublin 8,0,998,180068.0,0.0405,12.031719258385396
1,2017,Dublin,1,1081,199406.0,0.0344,12.833210891090424
0,2018,Kilkenny,0,1122,210015.0,0.0321,12.834681304952548
0,2014,Wexford,0,847,176960.0,0.042,10.950806546816688
0,2015,Dublin 8,0,998,180068.0,0.0405,13.17115354157376
0,2019,Dublin,1,1154,215555.0,0.0302,12.501432666949755
0,2021,Kildare,0,1060,212773.0,0.028,12.652359748158593
1,2017,Limerick,0,1081,199406.0,0.0344,10.308952660644293
0,2019,Limerick,0,1154,215555.0,0.0302,11.56171562913966
0,2020,Dublin 18,0,917,208098.0,0.0292,13.753635154246187
0,2019,Donegal,0,1154,215555.0,0.0302,11.502875129116727
0,2019,Meath,1,1154,215555.0,0.0302,12.043553716032399
0,2013,Dublin 5,0,547,162434.0,0.0438,12.292250341771226
0,2019,Waterford,0,1154,215555.0,0.0302,11.84939770159144
0,2010,Wexford,0,413,161348.0,0.0402,12.287652632522597
0,2017,Westmeath,0,1081,199406.0,0.0344,11.652687407345388
